topology,seed,case_id,vehicle_id,ground_truth_malicious,compromised_rsu,forged_attestation_id,forged_observation_root_id,false_direction,assigned_source_reliability,assigned_verifiability,attack_mode,fault_activated
smoke,1009,case-smoke-1009-veh_019-w0002,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0002-rsu-6-1,forged-root-c959069919ddffbe55ef,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0002,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0002-rsu-6-2,forged-root-c959069919ddffbe55ef,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0002,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0002-rsu-6-3,forged-root-c959069919ddffbe55ef,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0003,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0003-rsu-6-0,forged-root-d4dd2a5ae38a4f567520,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0003,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0003-rsu-6-1,forged-root-d4dd2a5ae38a4f567520,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0003,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0003-rsu-6-2,forged-root-d4dd2a5ae38a4f567520,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0003,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0003-rsu-6-3,forged-root-d4dd2a5ae38a4f567520,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0004,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0004-rsu-6-0,forged-root-ded869ff1d34dcd2fe6a,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0004,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0004-rsu-6-1,forged-root-ded869ff1d34dcd2fe6a,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0004,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0004-rsu-6-2,forged-root-ded869ff1d34dcd2fe6a,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0004,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0004-rsu-6-3,forged-root-ded869ff1d34dcd2fe6a,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0005,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0005-rsu-6-0,forged-root-076655aad1c95f63840d,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0005,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0005-rsu-6-1,forged-root-076655aad1c95f63840d,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0005,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0005-rsu-6-2,forged-root-076655aad1c95f63840d,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0005,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0005-rsu-6-3,forged-root-076655aad1c95f63840d,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0006,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0006-rsu-6-0,forged-root-564a6cd9d39cd8db4144,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0006,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0006-rsu-6-1,forged-root-564a6cd9d39cd8db4144,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0006,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0006-rsu-6-2,forged-root-564a6cd9d39cd8db4144,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_019-w0006,veh_019,0,rsu-6,forged-case-smoke-1009-veh_019-w0006-rsu-6-3,forged-root-564a6cd9d39cd8db4144,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0001,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0001-rsu-6-0,forged-root-6afb3f751c312df82403,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0001,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0001-rsu-6-1,forged-root-6afb3f751c312df82403,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0001,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0001-rsu-6-2,forged-root-6afb3f751c312df82403,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0001,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0001-rsu-6-3,forged-root-6afb3f751c312df82403,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0002,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0002-rsu-6-0,forged-root-6034cac0261227091c75,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0002,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0002-rsu-6-1,forged-root-6034cac0261227091c75,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0002,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0002-rsu-6-2,forged-root-6034cac0261227091c75,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0002,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0002-rsu-6-3,forged-root-6034cac0261227091c75,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0003,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0003-rsu-6-0,forged-root-7000f915ceceebd15010,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0003,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0003-rsu-6-1,forged-root-7000f915ceceebd15010,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0003,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0003-rsu-6-2,forged-root-7000f915ceceebd15010,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0003,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0003-rsu-6-3,forged-root-7000f915ceceebd15010,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0004,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0004-rsu-6-0,forged-root-729786a525a77fa924d8,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0004,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0004-rsu-6-1,forged-root-729786a525a77fa924d8,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0004,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0004-rsu-6-2,forged-root-729786a525a77fa924d8,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0004,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0004-rsu-6-3,forged-root-729786a525a77fa924d8,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0005,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0005-rsu-6-0,forged-root-7a9c49e7fb086e018fd1,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0005,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0005-rsu-6-1,forged-root-7a9c49e7fb086e018fd1,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0005,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0005-rsu-6-2,forged-root-7a9c49e7fb086e018fd1,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0005,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0005-rsu-6-3,forged-root-7a9c49e7fb086e018fd1,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0006,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0006-rsu-6-0,forged-root-03ce7412c88169d59a76,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0006,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0006-rsu-6-1,forged-root-03ce7412c88169d59a76,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0006,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0006-rsu-6-2,forged-root-03ce7412c88169d59a76,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_020-w0006,veh_020,0,rsu-6,forged-case-smoke-1009-veh_020-w0006-rsu-6-3,forged-root-03ce7412c88169d59a76,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0001,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0001-rsu-6-0,forged-root-8b9d7b7b6ab0f909b689,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0001,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0001-rsu-6-1,forged-root-8b9d7b7b6ab0f909b689,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0001,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0001-rsu-6-2,forged-root-8b9d7b7b6ab0f909b689,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0001,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0001-rsu-6-3,forged-root-8b9d7b7b6ab0f909b689,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0002,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0002-rsu-6-0,forged-root-816c41df46210c32e1db,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0002,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0002-rsu-6-1,forged-root-816c41df46210c32e1db,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0002,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0002-rsu-6-2,forged-root-816c41df46210c32e1db,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0002,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0002-rsu-6-3,forged-root-816c41df46210c32e1db,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0003,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0003-rsu-6-0,forged-root-9d26d6704a55f5fdb1d6,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0003,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0003-rsu-6-1,forged-root-9d26d6704a55f5fdb1d6,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0003,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0003-rsu-6-2,forged-root-9d26d6704a55f5fdb1d6,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0003,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0003-rsu-6-3,forged-root-9d26d6704a55f5fdb1d6,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0004,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0004-rsu-6-0,forged-root-9f8a6c30d236ddfe6deb,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0004,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0004-rsu-6-1,forged-root-9f8a6c30d236ddfe6deb,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0004,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0004-rsu-6-2,forged-root-9f8a6c30d236ddfe6deb,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0004,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0004-rsu-6-3,forged-root-9f8a6c30d236ddfe6deb,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0005,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0005-rsu-6-0,forged-root-44cb6f7a91bafb20a72a,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0005,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0005-rsu-6-1,forged-root-44cb6f7a91bafb20a72a,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0005,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0005-rsu-6-2,forged-root-44cb6f7a91bafb20a72a,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0005,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0005-rsu-6-3,forged-root-44cb6f7a91bafb20a72a,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0006,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0006-rsu-6-0,forged-root-bcddb6121d8ba2b52240,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0006,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0006-rsu-6-1,forged-root-bcddb6121d8ba2b52240,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0006,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0006-rsu-6-2,forged-root-bcddb6121d8ba2b52240,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_021-w0006,veh_021,0,rsu-6,forged-case-smoke-1009-veh_021-w0006-rsu-6-3,forged-root-bcddb6121d8ba2b52240,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0001,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0001-rsu-6-0,forged-root-7e99a76a250e878f515a,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0001,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0001-rsu-6-1,forged-root-7e99a76a250e878f515a,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0001,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0001-rsu-6-2,forged-root-7e99a76a250e878f515a,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0001,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0001-rsu-6-3,forged-root-7e99a76a250e878f515a,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0002,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0002-rsu-6-0,forged-root-2a196bf6240716f59f49,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0002,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0002-rsu-6-1,forged-root-2a196bf6240716f59f49,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0002,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0002-rsu-6-2,forged-root-2a196bf6240716f59f49,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0002,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0002-rsu-6-3,forged-root-2a196bf6240716f59f49,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0003,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0003-rsu-6-0,forged-root-90617e13276cfc9efc04,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0003,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0003-rsu-6-1,forged-root-90617e13276cfc9efc04,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0003,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0003-rsu-6-2,forged-root-90617e13276cfc9efc04,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0003,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0003-rsu-6-3,forged-root-90617e13276cfc9efc04,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0004,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0004-rsu-6-0,forged-root-167fd0ad760ff348fb5c,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0004,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0004-rsu-6-1,forged-root-167fd0ad760ff348fb5c,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0004,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0004-rsu-6-2,forged-root-167fd0ad760ff348fb5c,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0004,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0004-rsu-6-3,forged-root-167fd0ad760ff348fb5c,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0005,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0005-rsu-6-0,forged-root-0b743f5ac490635e64b5,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0005,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0005-rsu-6-1,forged-root-0b743f5ac490635e64b5,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0005,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0005-rsu-6-2,forged-root-0b743f5ac490635e64b5,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0005,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0005-rsu-6-3,forged-root-0b743f5ac490635e64b5,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0006,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0006-rsu-6-0,forged-root-a3927834dd1db4016ca3,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0006,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0006-rsu-6-1,forged-root-a3927834dd1db4016ca3,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0006,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0006-rsu-6-2,forged-root-a3927834dd1db4016ca3,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_022-w0006,veh_022,0,rsu-6,forged-case-smoke-1009-veh_022-w0006-rsu-6-3,forged-root-a3927834dd1db4016ca3,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0001,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0001-rsu-6-0,forged-root-a8c4ce992897257fd8df,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0001,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0001-rsu-6-1,forged-root-a8c4ce992897257fd8df,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0001,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0001-rsu-6-2,forged-root-a8c4ce992897257fd8df,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0001,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0001-rsu-6-3,forged-root-a8c4ce992897257fd8df,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0002,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0002-rsu-6-0,forged-root-aab0e5f924fe3b640032,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0002,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0002-rsu-6-1,forged-root-aab0e5f924fe3b640032,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0002,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0002-rsu-6-2,forged-root-aab0e5f924fe3b640032,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0002,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0002-rsu-6-3,forged-root-aab0e5f924fe3b640032,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0003,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0003-rsu-6-0,forged-root-98b6b37ae5c791cb3b19,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0003,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0003-rsu-6-1,forged-root-98b6b37ae5c791cb3b19,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0003,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0003-rsu-6-2,forged-root-98b6b37ae5c791cb3b19,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0003,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0003-rsu-6-3,forged-root-98b6b37ae5c791cb3b19,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0004,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0004-rsu-6-0,forged-root-c97068dae9f1f918cfcb,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0004,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0004-rsu-6-1,forged-root-c97068dae9f1f918cfcb,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0004,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0004-rsu-6-2,forged-root-c97068dae9f1f918cfcb,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0004,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0004-rsu-6-3,forged-root-c97068dae9f1f918cfcb,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0005,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0005-rsu-6-0,forged-root-51c663272f66b672ec7e,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0005,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0005-rsu-6-1,forged-root-51c663272f66b672ec7e,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0005,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0005-rsu-6-2,forged-root-51c663272f66b672ec7e,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0005,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0005-rsu-6-3,forged-root-51c663272f66b672ec7e,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0006,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0006-rsu-6-0,forged-root-ba0287daa2040594deed,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0006,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0006-rsu-6-1,forged-root-ba0287daa2040594deed,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0006,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0006-rsu-6-2,forged-root-ba0287daa2040594deed,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_023-w0006,veh_023,0,rsu-6,forged-case-smoke-1009-veh_023-w0006-rsu-6-3,forged-root-ba0287daa2040594deed,1,0.88,0.76,false_accusation,1
smoke,1009,case-smoke-1009-veh_002-w0001,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0001-rsu-6-0,forged-root-26e43fd922db69cf37f4,-1,0.88,0.76,concealment,1
smoke,1009,case-smoke-1009-veh_002-w0001,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0001-rsu-6-1,forged-root-26e43fd922db69cf37f4,-1,0.88,0.76,concealment,1
smoke,1009,case-smoke-1009-veh_002-w0001,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0001-rsu-6-2,forged-root-26e43fd922db69cf37f4,-1,0.88,0.76,concealment,1
smoke,1009,case-smoke-1009-veh_002-w0001,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0001-rsu-6-3,forged-root-26e43fd922db69cf37f4,-1,0.88,0.76,concealment,1
smoke,1009,case-smoke-1009-veh_002-w0002,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0002-rsu-6-0,forged-root-253e2a25091d7a6a7884,-1,0.88,0.86,concealment,1
smoke,1009,case-smoke-1009-veh_002-w0002,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0002-rsu-6-1,forged-root-253e2a25091d7a6a7884,-1,0.88,0.86,concealment,1
smoke,1009,case-smoke-1009-veh_002-w0002,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0002-rsu-6-2,forged-root-253e2a25091d7a6a7884,-1,0.88,0.86,concealment,1
smoke,1009,case-smoke-1009-veh_002-w0002,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0002-rsu-6-3,forged-root-253e2a25091d7a6a7884,-1,0.88,0.86,concealment,1
smoke,1009,case-smoke-1009-veh_002-w0003,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0003-rsu-6-0,forged-root-3a4a966ae39def2e65ba,-1,0.88,0.86,concealment,1
smoke,1009,case-smoke-1009-veh_002-w0003,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0003-rsu-6-1,forged-root-3a4a966ae39def2e65ba,-1,0.88,0.86,concealment,1
smoke,1009,case-smoke-1009-veh_002-w0003,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0003-rsu-6-2,forged-root-3a4a966ae39def2e65ba,-1,0.88,0.86,concealment,1
smoke,1009,case-smoke-1009-veh_002-w0003,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0003-rsu-6-3,forged-root-3a4a966ae39def2e65ba,-1,0.88,0.86,concealment,1
smoke,1009,case-smoke-1009-veh_002-w0004,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0004-rsu-6-0,forged-root-c5b32b21403d8dce130c,-1,0.88,0.86,concealment,1
smoke,1009,case-smoke-1009-veh_002-w0004,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0004-rsu-6-1,forged-root-c5b32b21403d8dce130c,-1,0.88,0.86,concealment,1
smoke,1009,case-smoke-1009-veh_002-w0004,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0004-rsu-6-2,forged-root-c5b32b21403d8dce130c,-1,0.88,0.86,concealment,1
smoke,1009,case-smoke-1009-veh_002-w0004,veh_002,1,rsu-6,forged-case-smoke-1009-veh_002-w0004-rsu-6-3,forged-root-c5b32b21403d8dce130c,-1,0.88,0.86,concealment,1
smoke,1009,case-smoke-1009-veh_004-w0001,veh_004,1,rsu-6,forged-case-smoke-1009-veh_004-w0001-rsu-6-0,forged-root-7a276b7318af5247f497,-1,0.88,0.76,concealment,1
smoke,1009,case-smoke-1009-veh_004-w0001,veh_004,1,rsu-6,forged-case-smoke-1009-veh_004-w0001-rsu-6-1,forged-root-7a276b7318af5247f497,-1,0.88,0.76,concealment,1
