topology,seed,case_id,ground_truth_malicious,distributed_extension_concealment_rsu,distributed_extension_false_accusation_rsu,distributed_extension_guard_false_accusation_rsu,distributed_extension_guard_honest,distributed_extension_honest,distributed_extension_malicious_validator,classification_changed__distributed_extension_false_accusation_rsu,classification_changed__distributed_extension_concealment_rsu,classification_changed__distributed_extension_malicious_validator,classification_changed__distributed_extension_guard_honest,classification_changed__distributed_extension_guard_false_accusation_rsu
corridor,1001,case-corridor-1001-veh_008-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_008-w0001,0,1,1,1,1,1,1,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_008-w0002,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_008-w0003,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_008-w0004,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_008-w0005,0,1,1,1,1,1,1,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_008-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_009-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_009-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_009-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_009-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_009-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_009-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_009-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_010-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_010-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_010-w0002,1,0,1,1,1,1,1,0,1,0,0,0
corridor,1001,case-corridor-1001-veh_010-w0003,1,0,1,1,1,1,1,0,1,0,0,0
corridor,1001,case-corridor-1001-veh_010-w0004,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_010-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_010-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_011-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_011-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_011-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_011-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_011-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_011-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_011-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_012-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_012-w0001,0,0,1,0,0,0,0,1,0,0,0,0
corridor,1001,case-corridor-1001-veh_012-w0002,1,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_012-w0003,1,0,1,0,0,1,1,0,1,0,1,1
corridor,1001,case-corridor-1001-veh_012-w0004,1,0,1,1,1,1,1,0,1,0,0,0
corridor,1001,case-corridor-1001-veh_012-w0005,0,0,1,0,0,0,0,1,0,0,0,0
corridor,1001,case-corridor-1001-veh_012-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_013-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_013-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_013-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_013-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_013-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_013-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_013-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_014-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_014-w0002,1,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_014-w0003,1,1,1,0,0,1,1,0,0,0,1,1
corridor,1001,case-corridor-1001-veh_014-w0004,1,1,1,0,0,1,1,0,0,0,1,1
corridor,1001,case-corridor-1001-veh_014-w0005,1,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_014-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_015-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_015-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_015-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_015-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_015-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_015-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_016-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_016-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_016-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_016-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_016-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_016-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_017-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_017-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_017-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_017-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_017-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_017-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_018-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_018-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_018-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_018-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_018-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_018-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_019-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_019-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_019-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_019-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_019-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_019-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_020-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_020-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_020-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_020-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_020-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_020-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_021-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_021-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_021-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_021-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_021-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_021-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_022-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_022-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_022-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_022-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_022-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_022-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_023-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_023-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_023-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_023-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_023-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1001,case-corridor-1001-veh_023-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_000-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_000-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_000-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_000-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_000-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_000-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_000-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_001-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_001-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_001-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_001-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_001-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_001-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_001-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_002-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_002-w0001,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_002-w0002,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_002-w0003,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_002-w0004,1,0,1,1,1,1,1,0,1,0,0,0
corridor,1002,case-corridor-1002-veh_002-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_002-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_003-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_003-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_003-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_003-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_003-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_003-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_003-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_004-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_004-w0001,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_004-w0002,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_004-w0003,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_004-w0004,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_004-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_004-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_005-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_005-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_005-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_005-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_005-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_005-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_005-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_006-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_006-w0001,1,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_006-w0002,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_006-w0003,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_006-w0004,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_006-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_006-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_007-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_007-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_007-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_007-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_007-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_007-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_007-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_008-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_008-w0001,0,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_008-w0002,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_008-w0003,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_008-w0004,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_008-w0005,0,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_008-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_009-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_009-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_009-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_009-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_009-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_009-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_009-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_010-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_010-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_010-w0002,1,0,1,1,1,1,1,0,1,0,0,0
corridor,1002,case-corridor-1002-veh_010-w0003,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_010-w0004,1,0,1,1,1,1,1,0,1,0,0,0
corridor,1002,case-corridor-1002-veh_010-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_010-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_011-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_011-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_011-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_011-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_011-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_011-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_011-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_012-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_012-w0001,0,0,1,0,0,0,0,1,0,0,0,0
corridor,1002,case-corridor-1002-veh_012-w0002,1,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_012-w0003,1,0,1,1,1,1,1,0,1,0,0,0
corridor,1002,case-corridor-1002-veh_012-w0004,1,0,1,0,0,1,1,0,1,0,1,1
corridor,1002,case-corridor-1002-veh_012-w0005,0,0,1,0,0,0,0,1,0,0,0,0
corridor,1002,case-corridor-1002-veh_012-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_013-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_013-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_013-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_013-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_013-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_013-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_013-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_014-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_014-w0002,1,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_014-w0003,1,1,1,0,0,1,1,0,0,0,1,1
corridor,1002,case-corridor-1002-veh_014-w0004,1,1,1,0,0,1,1,0,0,0,1,1
corridor,1002,case-corridor-1002-veh_014-w0005,1,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_014-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_015-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_015-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_015-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_015-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_015-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_015-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_016-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_016-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_016-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_016-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_016-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_016-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_017-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_017-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_017-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_017-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_017-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_017-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_018-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_018-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_018-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_018-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_018-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_018-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_019-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_019-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_019-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_019-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_019-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_019-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_020-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_020-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_020-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_020-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_020-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_020-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_021-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_021-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_021-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_021-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_021-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_021-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_022-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_022-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_022-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_022-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_022-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_022-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_023-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_023-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_023-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_023-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_023-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1002,case-corridor-1002-veh_023-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_000-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_000-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_000-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_000-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_000-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_000-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_000-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_001-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_001-w0001,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_001-w0002,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_001-w0003,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_001-w0004,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_001-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_001-w0006,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_002-w0000,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_002-w0001,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_002-w0002,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_002-w0003,1,1,1,1,1,1,1,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_002-w0004,1,0,1,1,1,1,1,0,1,0,0,0
corridor,1003,case-corridor-1003-veh_002-w0005,0,0,0,0,0,0,0,0,0,0,0,0
corridor,1003,case-corridor-1003-veh_002-w0006,0,0,0,0,0,0,0,0,0,0,0,0
