case_id,vehicle_id,architecture,previous_state,new_state,detected_at,qualified_at,finalized_at,ledger_available_at,decision_margin,committed,reason,metadata,attack_type,ground_truth_malicious,predicted_revoked,article_native_reference_qualified,inferred_attack_type,seed
case-1004-veh_008-w0005,veh_008,centralized_vpuft,revoked,revoked,75.0,89.04656889544594,89.04656889544594,89.04756889544595,-0.7049736044810169,True,cryptographic_decisive_evidence,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.12640637280008152, 'opposing_strength': 0.8313799772810984, 'independent_roots': 2, 'correlated_suppressed': 60, 'attempted_attestations': 75, 'arrived_attestations': 75, 'dropped_attestations': 0}",benign,0,1,0,certificate_tamper,1004
case-1004-veh_009-w0005,veh_009,centralized_vpuft,trusted,trusted,75.0,,89.04809661328905,,-0.9568155107680663,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9568155107680663, 'independent_roots': 0, 'correlated_suppressed': 61, 'attempted_attestations': 76, 'arrived_attestations': 76, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_010-w0005,veh_010,centralized_vpuft,revoked,revoked,75.0,,89.05772250343036,,0.23864024571557327,False,insufficient_weighted_margin,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.23864024571557327, 'opposing_strength': 0.0, 'independent_roots': 4, 'correlated_suppressed': 36, 'attempted_attestations': 40, 'arrived_attestations': 40, 'dropped_attestations': 0}",flood,1,0,0,flood,1004
case-1004-veh_012-w0005,veh_012,centralized_vpuft,revoked,revoked,75.0,,89.06643135639938,,0.576622176061386,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.576622176061386, 'opposing_strength': 0.0, 'independent_roots': 1, 'correlated_suppressed': 65, 'attempted_attestations': 80, 'arrived_attestations': 80, 'dropped_attestations': 0}",benign,0,0,0,false_denm,1004
case-1004-veh_013-w0005,veh_013,centralized_vpuft,trusted,trusted,75.0,,89.07125253089329,,-0.9567896172506966,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9567896172506966, 'independent_roots': 0, 'correlated_suppressed': 64, 'attempted_attestations': 79, 'arrived_attestations': 79, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_014-w0005,veh_014,centralized_vpuft,revoked,revoked,75.0,,89.0762232503971,,0.9117303029043393,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.9117303029043393, 'opposing_strength': 0.0, 'independent_roots': 5, 'correlated_suppressed': 35, 'attempted_attestations': 40, 'arrived_attestations': 40, 'dropped_attestations': 0}",mixed,1,0,0,mixed,1004
case-1004-veh_015-w0005,veh_015,centralized_vpuft,trusted,trusted,75.0,,89.06972250343036,,-0.7859615788900519,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 9.27595929570657, 'supporting_strength': 0.0, 'opposing_strength': 0.7859615788900519, 'independent_roots': 0, 'correlated_suppressed': 3, 'attempted_attestations': 6, 'arrived_attestations': 6, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_016-w0005,veh_016,centralized_vpuft,trusted,trusted,75.0,,89.08356081840867,,-0.9566765105181084,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9566765105181084, 'independent_roots': 0, 'correlated_suppressed': 67, 'attempted_attestations': 82, 'arrived_attestations': 82, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_017-w0005,veh_017,centralized_vpuft,trusted,trusted,75.0,,89.08999373553225,,-0.9567684857698204,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9567684857698204, 'independent_roots': 0, 'correlated_suppressed': 67, 'attempted_attestations': 82, 'arrived_attestations': 82, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_018-w0005,veh_018,centralized_vpuft,trusted,trusted,75.0,,89.09139862278842,,-0.9028132323079893,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9028132323079893, 'independent_roots': 0, 'correlated_suppressed': 7, 'attempted_attestations': 14, 'arrived_attestations': 14, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_019-w0005,veh_019,centralized_vpuft,trusted,trusted,75.0,,89.09121017079867,,-0.9447021969404396,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9447021969404396, 'independent_roots': 0, 'correlated_suppressed': 21, 'attempted_attestations': 33, 'arrived_attestations': 33, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_020-w0005,veh_020,centralized_vpuft,trusted,trusted,75.0,,89.1009962748128,,-0.956691382382109,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.956691382382109, 'independent_roots': 0, 'correlated_suppressed': 70, 'attempted_attestations': 85, 'arrived_attestations': 85, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_021-w0005,veh_021,centralized_vpuft,trusted,trusted,75.0,,89.1108465327501,,-0.9567447842670118,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9567447842670118, 'independent_roots': 0, 'correlated_suppressed': 68, 'attempted_attestations': 83, 'arrived_attestations': 83, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_022-w0005,veh_022,centralized_vpuft,trusted,trusted,75.0,,89.11344086492427,,-0.949122366074168,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.949122366074168, 'independent_roots': 0, 'correlated_suppressed': 27, 'attempted_attestations': 40, 'arrived_attestations': 40, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_023-w0005,veh_023,centralized_vpuft,trusted,trusted,75.0,,89.11225786356827,,-0.9565663330645054,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9565663330645054, 'independent_roots': 0, 'correlated_suppressed': 38, 'attempted_attestations': 53, 'arrived_attestations': 53, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_000-w0006,veh_000,centralized_vpuft,trusted,trusted,90.0,,93.02745076950798,,-0.8670752160627416,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.8670752160627416, 'independent_roots': 0, 'correlated_suppressed': 4, 'attempted_attestations': 8, 'arrived_attestations': 8, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_001-w0006,veh_001,centralized_vpuft,trusted,trusted,90.0,,91.02119108336154,,-0.7681879480342413,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.7681879480342413, 'independent_roots': 0, 'correlated_suppressed': 2, 'attempted_attestations': 4, 'arrived_attestations': 4, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_004-w0006,veh_004,centralized_vpuft,revoked,revoked,90.0,,94.02122764204456,,-0.8901513336738017,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.8901513336738017, 'independent_roots': 0, 'correlated_suppressed': 5, 'attempted_attestations': 10, 'arrived_attestations': 10, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_005-w0006,veh_005,centralized_vpuft,trusted,trusted,90.0,,95.02026172004918,,-0.906554003722714,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.906554003722714, 'independent_roots': 0, 'correlated_suppressed': 6, 'attempted_attestations': 12, 'arrived_attestations': 12, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_008-w0006,veh_008,centralized_vpuft,revoked,revoked,90.0,,95.01781052582473,,-0.9061974495338945,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9061974495338945, 'independent_roots': 0, 'correlated_suppressed': 6, 'attempted_attestations': 12, 'arrived_attestations': 12, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_009-w0006,veh_009,centralized_vpuft,trusted,trusted,90.0,,95.02611198194073,,-0.9065485283889443,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9065485283889443, 'independent_roots': 0, 'correlated_suppressed': 6, 'attempted_attestations': 12, 'arrived_attestations': 12, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_012-w0006,veh_012,centralized_vpuft,revoked,revoked,90.0,,95.02775926091424,,-0.9061881456578431,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9061881456578431, 'independent_roots': 0, 'correlated_suppressed': 11, 'attempted_attestations': 17, 'arrived_attestations': 17, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_013-w0006,veh_013,centralized_vpuft,trusted,trusted,90.0,,95.02981052582473,,-0.9065450655769683,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 1.778903632200013, 'supporting_strength': 0.0, 'opposing_strength': 0.9065450655769683, 'independent_roots': 0, 'correlated_suppressed': 9, 'attempted_attestations': 15, 'arrived_attestations': 15, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_016-w0006,veh_016,centralized_vpuft,trusted,trusted,90.0,,95.03226172004918,,-0.9061839326470662,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 1.8191784935481792, 'supporting_strength': 0.0, 'opposing_strength': 0.9061839326470662, 'independent_roots': 0, 'correlated_suppressed': 15, 'attempted_attestations': 21, 'arrived_attestations': 21, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_017-w0006,veh_017,centralized_vpuft,trusted,trusted,90.0,,95.03811198194073,,-0.9065372895603984,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 7.6345597996123615, 'supporting_strength': 0.0, 'opposing_strength': 0.9065372895603984, 'independent_roots': 0, 'correlated_suppressed': 16, 'attempted_attestations': 22, 'arrived_attestations': 22, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_020-w0006,veh_020,centralized_vpuft,trusted,trusted,90.0,,95.03975926091424,,-0.9061769137856437,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 6.630513870902632, 'supporting_strength': 0.0, 'opposing_strength': 0.9061769137856437, 'independent_roots': 0, 'correlated_suppressed': 24, 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_021-w0006,veh_021,centralized_vpuft,trusted,trusted,90.0,,95.04181052582473,,-0.9065338234808337,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 8.945564325017585, 'supporting_strength': 0.0, 'opposing_strength': 0.9065338234808337, 'independent_roots': 0, 'correlated_suppressed': 21, 'attempted_attestations': 27, 'arrived_attestations': 27, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_023-w0006,veh_023,centralized_vpuft,trusted,trusted,90.0,,95.04426172004918,,-0.6078365915332252,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 7.085785167959102, 'supporting_strength': 0.0, 'opposing_strength': 0.6078365915332252, 'independent_roots': 0, 'correlated_suppressed': 1, 'attempted_attestations': 2, 'arrived_attestations': 2, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_000-w0000,veh_000,distributed_rsu_vpuft,trusted,trusted,1.0,,,,-0.9546097087839094,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 31, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 45, 'arrived_attestations': 45, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_001-w0000,veh_001,distributed_rsu_vpuft,trusted,trusted,2.0,,,,-0.9516944665277425,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 28, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 41, 'arrived_attestations': 41, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_002-w0000,veh_002,distributed_rsu_vpuft,trusted,trusted,3.0,,,,-0.948366266737343,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 24, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 36, 'arrived_attestations': 36, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_003-w0000,veh_003,distributed_rsu_vpuft,trusted,trusted,4.0,,,,-0.9442770854552457,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 20, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 31, 'arrived_attestations': 31, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_004-w0000,veh_004,distributed_rsu_vpuft,trusted,trusted,5.0,,,,-0.9400469764021322,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 25, 'arrived_attestations': 25, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_005-w0000,veh_005,distributed_rsu_vpuft,trusted,trusted,6.0,,,,-0.9340827149064167,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 9, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 18, 'arrived_attestations': 18, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_006-w0000,veh_006,distributed_rsu_vpuft,trusted,trusted,7.0,,,,-0.9267040194293167,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 8, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 16, 'arrived_attestations': 16, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_007-w0000,veh_007,distributed_rsu_vpuft,trusted,trusted,8.0,,,,-0.9173279746893512,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 7, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 14, 'arrived_attestations': 14, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_008-w0000,veh_008,distributed_rsu_vpuft,trusted,trusted,9.0,,,,-0.9065481360600304,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 6, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 12, 'arrived_attestations': 12, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_009-w0000,veh_009,distributed_rsu_vpuft,trusted,trusted,10.0,,,,-0.8901352895838242,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 5, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 10, 'arrived_attestations': 10, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_010-w0000,veh_010,distributed_rsu_vpuft,trusted,trusted,11.0,,,,-0.8665792764741181,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 4, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 8, 'arrived_attestations': 8, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_011-w0000,veh_011,distributed_rsu_vpuft,trusted,trusted,12.0,,,,-0.829887163328138,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 3, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 6, 'arrived_attestations': 6, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_012-w0000,veh_012,distributed_rsu_vpuft,trusted,trusted,13.0,,,,-0.7681810987747022,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 2, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 4, 'arrived_attestations': 4, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_013-w0000,veh_013,distributed_rsu_vpuft,trusted,trusted,14.0,,,,-0.623756670664029,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 1, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 2, 'arrived_attestations': 2, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_000-w0001,veh_000,distributed_rsu_vpuft,trusted,trusted,15.0,,,,-0.9568525755914269,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 69, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 84, 'arrived_attestations': 84, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_001-w0001,veh_001,distributed_rsu_vpuft,trusted,trusted,15.0,,,,-0.9567915313662898,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 69, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 84, 'arrived_attestations': 84, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_002-w0001,veh_002,distributed_rsu_vpuft,trusted,revoked,15.0,29.03174237567431,29.0684440365575,29.07983648625905,0.7139832287850983,True,committed,"{'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'independent_roots': 12, 'correlated_suppressed': 68, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 83, 'arrived_attestations': 83, 'dropped_attestations': 0}",position_offset,1,1,0,position_offset,1004
case-1004-veh_003-w0001,veh_003,distributed_rsu_vpuft,trusted,trusted,15.0,,,,-0.9567854901192008,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 67, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 82, 'arrived_attestations': 82, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_004-w0001,veh_004,distributed_rsu_vpuft,trusted,revoked,15.0,29.07713126286177,29.118140348209405,29.127589785890837,0.5233616998222969,True,committed,"{'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'independent_roots': 10, 'correlated_suppressed': 65, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 80, 'arrived_attestations': 80, 'dropped_attestations': 0}",speed_offset,1,1,0,speed_offset,1004
case-1004-veh_005-w0001,veh_005,distributed_rsu_vpuft,trusted,trusted,15.0,,,,-0.9566049463746897,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 63, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 78, 'arrived_attestations': 78, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_006-w0001,veh_006,distributed_rsu_vpuft,trusted,suspected,15.0,,,,-0.5141501180801663,False,insufficient_weighted_margin,"{'independent_roots': 4, 'correlated_suppressed': 65, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 72, 'arrived_attestations': 72, 'dropped_attestations': 0}",replay,1,0,0,replay,1004
case-1004-veh_007-w0001,veh_007,distributed_rsu_vpuft,trusted,trusted,15.0,,,,-0.9566921152804692,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 60, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 75, 'arrived_attestations': 75, 'dropped_attestations': 0}",benign,0,0,0,position_offset,1004
case-1004-veh_008-w0001,veh_008,distributed_rsu_vpuft,trusted,revoked,15.0,29.142965806421145,29.178107850259376,29.188271214137608,0.01668808440085534,True,committed,"{'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'independent_roots': 6, 'correlated_suppressed': 56, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 71, 'arrived_attestations': 71, 'dropped_attestations': 0}",benign,0,1,0,certificate_tamper,1004
case-1004-veh_009-w0001,veh_009,distributed_rsu_vpuft,trusted,trusted,15.0,,,,-0.9564970905013772,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 50, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 65, 'arrived_attestations': 65, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_010-w0001,veh_010,distributed_rsu_vpuft,trusted,suspected,15.0,,,,-0.8948364050730092,False,insufficient_weighted_margin,"{'independent_roots': 4, 'correlated_suppressed': 127, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 142, 'arrived_attestations': 142, 'dropped_attestations': 0}",benign,0,0,0,flood,1004
case-1004-veh_011-w0001,veh_011,distributed_rsu_vpuft,trusted,trusted,15.0,,,,-0.9565081386097101,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 45, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 60, 'arrived_attestations': 60, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_012-w0001,veh_012,distributed_rsu_vpuft,trusted,quarantined,15.0,,,,0.616307737384046,False,insufficient_independent_evidence_diversity,"{'independent_roots': 1, 'correlated_suppressed': 40, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 55, 'arrived_attestations': 55, 'dropped_attestations': 0}",benign,0,0,0,false_denm,1004
case-1004-veh_013-w0001,veh_013,distributed_rsu_vpuft,trusted,trusted,15.0,,,,-0.9564697602801289,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 39, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 54, 'arrived_attestations': 54, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_014-w0001,veh_014,distributed_rsu_vpuft,trusted,trusted,15.0,,,,-0.9564829949040086,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 36, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 51, 'arrived_attestations': 51, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_015-w0001,veh_015,distributed_rsu_vpuft,trusted,trusted,16.0,,,,-0.9541548624692772,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 32, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 46, 'arrived_attestations': 46, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_016-w0001,veh_016,distributed_rsu_vpuft,trusted,trusted,17.0,,,,-0.9517125415382262,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 28, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 41, 'arrived_attestations': 41, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_017-w0001,veh_017,distributed_rsu_vpuft,trusted,trusted,18.0,,,,-0.9482538344347161,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 21, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 33, 'arrived_attestations': 33, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_018-w0001,veh_018,distributed_rsu_vpuft,trusted,trusted,19.0,,,,-0.9442663908964124,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 20, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 31, 'arrived_attestations': 31, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_019-w0001,veh_019,distributed_rsu_vpuft,trusted,trusted,20.0,,,,-0.939346243415702,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 14, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 24, 'arrived_attestations': 24, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_020-w0001,veh_020,distributed_rsu_vpuft,trusted,trusted,21.0,,,,-0.9342668076775403,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 9, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 18, 'arrived_attestations': 18, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_021-w0001,veh_021,distributed_rsu_vpuft,trusted,trusted,22.0,,,,-0.9268197059580898,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 8, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 16, 'arrived_attestations': 16, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_022-w0001,veh_022,distributed_rsu_vpuft,trusted,trusted,23.0,,,,-0.9174717694913272,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 7, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 14, 'arrived_attestations': 14, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_023-w0001,veh_023,distributed_rsu_vpuft,trusted,trusted,24.0,,,,-0.9052846544140587,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 6, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 12, 'arrived_attestations': 12, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_000-w0002,veh_000,distributed_rsu_vpuft,trusted,trusted,30.0,,,,-0.9568573931687174,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 75, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 90, 'arrived_attestations': 90, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_001-w0002,veh_001,distributed_rsu_vpuft,trusted,trusted,30.0,,,,-0.956845044231628,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 75, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 90, 'arrived_attestations': 90, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_002-w0002,veh_002,distributed_rsu_vpuft,revoked,revoked,30.0,44.0295543756825,44.063394235063434,44.071261707484155,0.9675292628073633,True,committed,"{'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'independent_roots': 15, 'correlated_suppressed': 75, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 90, 'arrived_attestations': 90, 'dropped_attestations': 0}",position_offset,1,1,0,position_offset,1004
case-1004-veh_003-w0002,veh_003,distributed_rsu_vpuft,trusted,trusted,30.0,,,,-0.9567911151172676,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 75, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 90, 'arrived_attestations': 90, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
case-1004-veh_004-w0002,veh_004,distributed_rsu_vpuft,revoked,revoked,30.0,44.07308194324745,44.11131534287631,44.122444142877306,0.9683855346127986,True,committed,"{'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'independent_roots': 15, 'correlated_suppressed': 75, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 90, 'arrived_attestations': 90, 'dropped_attestations': 0}",speed_offset,1,1,0,speed_offset,1004
case-1004-veh_005-w0002,veh_005,distributed_rsu_vpuft,trusted,trusted,30.0,,,,-0.9567333273735393,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 75, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 90, 'arrived_attestations': 90, 'dropped_attestations': 0}",benign,0,0,0,benign,1004
